date,time,timezone,username,tweet
17/04/2019,17:08:17,Eastern Daylight Time,trotskyyyyy,🌸💙 pic.twitter.com/oTZZipwhsb
17/04/2019,17:08:15,Eastern Daylight Time,boyysula,No dont be depressed
17/04/2019,17:08:04,Eastern Daylight Time,razaroinnocent,Yah neh. But we are depressed now
17/04/2019,17:07:51,Eastern Daylight Time,cryptobertus,Depressed..
17/04/2019,17:07:39,Eastern Daylight Time,philgoatinho,You were shaking against Manchester and now again? Ffs man
17/04/2019,17:07:36,Eastern Daylight Time,souijacarlos,I’m depressed cuh
17/04/2019,17:07:34,Eastern Daylight Time,scherzday,41 a year? you crazy?
17/04/2019,17:07:27,Eastern Daylight Time,usaamahmayat,I'm well depressed
17/04/2019,17:07:27,Eastern Daylight Time,gbh89423811,If that’s your vision of the transcendent ... you must be very depressed
17/04/2019,17:07:18,Eastern Daylight Time,ipekinaal,"this makes me depressed, not as a manchester city fan, not as a football fan but as a human being🥵  https://twitter.com/mancityes/status/1118618270372958208 …"
17/04/2019,17:07:15,Eastern Daylight Time,tobii_147,I still can’t believe spurs are in the semi am so fxxcking depress right now it felt like arsenal lost tonight against spurs 😡😡😡😡😭city broke my heart 💔 #fckVAR
17/04/2019,17:07:09,Eastern Daylight Time,tbee12,I get depressed every time I drive past Mai Thai Lounge. R.I.P in peace.
17/04/2019,17:07:08,Eastern Daylight Time,austinng_ding,Haaaaaaaaaaa ahhhhhhhhhhhh getting real depressed and overthinking haha
17/04/2019,17:06:59,Eastern Daylight Time,dave_phelan,City is going to be so depressed. That was a huge kick in the nuts. Screw them.
17/04/2019,17:06:51,Eastern Daylight Time,tb_mikeb,So Vasy was hurt all along. Can’t wait what other truths come out of the ashes
17/04/2019,17:06:50,Eastern Daylight Time,notaxation,"We hear so much about the IDW — the Intellectual Dark Web — that I thought we should make a sister group: The Ineffectual Snark Web.  The ISW is for openly depressed, sardonic, nihilistic Internet personalities, like yours truly.  Who should be its founding members?"
17/04/2019,17:06:48,Eastern Daylight Time,ramonemurdock,If Spurs some how win everyone is gonna say United should have went for Poch
17/04/2019,17:06:47,Eastern Daylight Time,ebenzobey,Spurs win on Saturday.  They are depressed now.  Big opportunity for you to cement your top four.  Good luck!!!!!!  💖💖💖💖
17/04/2019,17:06:44,Eastern Daylight Time,palsyaf,Welp not retiring from cod. Family immediately just assumed i was depressed. Smh i don't understand black parents sometimes
17/04/2019,17:06:41,Eastern Daylight Time,kosyyy,"lmaooo, that depressed fuck"
17/04/2019,17:06:40,Eastern Daylight Time,thesatirist97,"When you're sad everything matters, When you're depressed, nothing does والسلام عليكم ورحمه الله وبركاته"
17/04/2019,17:06:18,Eastern Daylight Time,shartsvillegal,"If he lost both arms tomorrow of course I would still love him. But I have a feeling He wouldn't be Him anymore if he couldn't play & would get frustrated & depressed at not being able to express himself. You know, on top of being a double amputee. #workingmusician"
17/04/2019,17:06:15,Eastern Daylight Time,el_angel_soy_yo,Still blaming Laporte for basically giving Son 2 goals
17/04/2019,17:06:13,Eastern Daylight Time,scherzday,hell no
17/04/2019,17:06:12,Eastern Daylight Time,mushroommohd,Aaaand I'm depressed
17/04/2019,17:06:11,Eastern Daylight Time,bluemcfc9320,"I could see pep leaving, he looked so depressed"
17/04/2019,17:05:56,Eastern Daylight Time,dawnbirdv,Maybe they’re just depressed.  Ever think of that?
17/04/2019,17:05:55,Eastern Daylight Time,jondknight,Behind the Buzz: How Ketamine Changes the Depressed Patient's Brain - Scientific American  https://www.scientificamerican.com/article/behind-the-buzz-how-ketamine-changes-the-depressed-patients-brain/?utm_source=newsletter&utm_medium=email&utm_campaign=weekly-review&utm_content=link&utm_term=2019-04-17_top-stories&spMailingID=59045349&spUserID=NTM5NzI0NzU1NAS2&spJobID=1622503998&spReportId=MTYyMjUwMzk5OAS2 …
17/04/2019,17:05:53,Eastern Daylight Time,ethan1uk,Hahahaha depressed innit
17/04/2019,17:05:52,Eastern Daylight Time,beyondstamford,After this I will be so depressed tomorrow when I tune into Chelsea-Slavia. #Chelsea #CFC #ChampionsLeague #ManchesterCity #Tottenham #MANTOT
17/04/2019,17:05:46,Eastern Daylight Time,sharperbeing,I can't forget that he failed to condemn the #BernieOrBust crowd in his base for promoting a successful message that depressed the 2016 election turnout. Bernie sacrificed us all to Trump in order to satisfy his own ego and maintain a bid for 2020. He's a #Berniecrat.
17/04/2019,17:05:45,Eastern Daylight Time,tertiarysqueeze,Trying to only be depressed in my free time
17/04/2019,17:05:39,Eastern Daylight Time,jawburr,Yeah this makes me depressed  https://twitter.com/laddjarrett/status/1118414947363557377 …
17/04/2019,17:05:38,Eastern Daylight Time,druglordtheo,more time to be depressed from home with sims u provided <3
17/04/2019,17:05:28,Eastern Daylight Time,ocracokey,Someone extremely close to me suffered 2 abortions & it completely destroyed her life. She turned to alcohol & became extremely depressed. Sadly she is longer with us. Abortion is never the answer.
17/04/2019,17:05:27,Eastern Daylight Time,yamilachacour,All these tweets ab depression making me depressed wtfff
17/04/2019,17:05:25,Eastern Daylight Time,ricacnm,Ben inanmiyorum hic artik kadinlarla iliskimi kestim(duygusal manada) tam anlamiyla bir pussyhunter oldum sadece… — Aferin sana https://curiouscat.me/ricacnm/post/850839628?t=1555535125 …
17/04/2019,17:05:21,Eastern Daylight Time,theredghostart,"Brushing your teeth for 10 seconds is better than not at all. Washing your face is better than not showering at all. I know it's hard to find motivation when you're depressed and it's okay, some is better than none. Don't feel guilty. You'll get back into it soon."
17/04/2019,17:05:15,Eastern Daylight Time,johnolion,When are the tickets available?
17/04/2019,17:05:14,Eastern Daylight Time,amazingraaace_,wow I’m depressed I can’t go :/
17/04/2019,17:05:09,Eastern Daylight Time,james_byrne1979,She looks depressed
17/04/2019,17:05:06,Eastern Daylight Time,samanthalsam,If I were to die any day I swear y’all will talk about a love I never got to see and that’s why I’m depressed.
17/04/2019,17:05:05,Eastern Daylight Time,mjama22,Arsenal fans depressed
17/04/2019,17:05:05,Eastern Daylight Time,longboardloser,Depressed [AND] Dramatic. The power of [AND]
17/04/2019,17:05:04,Eastern Daylight Time,catarinapires35,somos as maiores @carolinacorsino 😂😂
17/04/2019,17:05:00,Eastern Daylight Time,fact,Depressed people tend to speak with longer pauses and fragmented sentences.
17/04/2019,17:04:53,Eastern Daylight Time,ssslimosine,am i fatigued bc im sick or fatigued bc im depressed. the world may never know
17/04/2019,17:04:53,Eastern Daylight Time,thiskindabrad,"I’m not even mad, just really depressed and sad. SPORTS SHOULDN’T HAVE THIS EFFECT ON PEOPLE."
17/04/2019,17:04:52,Eastern Daylight Time,reemyal93,It’s true in some situations but yeah you’re right too. Although a desperate person doesn’t have to be a depressed person
17/04/2019,17:04:49,Eastern Daylight Time,benfm_whu,I’m acc depressed
17/04/2019,17:04:44,Eastern Daylight Time,apretenddragon,I'm still depressed about what that awful man did to all City of Heroes fans
17/04/2019,17:04:40,Eastern Daylight Time,therealtesch,Sell/pickswap your picks and make others depressed!
17/04/2019,17:04:39,Eastern Daylight Time,otheglodenone,Lmao my pistons been so ass we can even get on TNT in the playoffs 💀
17/04/2019,17:04:37,Eastern Daylight Time,sadianoronaldo,One of the best games ever ♡   Congratulations Tottenham.. Allow me to be depressed for a while 😭😭😭
17/04/2019,17:04:36,Eastern Daylight Time,gorrowl,Как тебя ебут то
17/04/2019,17:04:30,Eastern Daylight Time,fixonmingis,GUYS WHY CSNT I FIND MYSELF A SHIBER ALL SHIBA PILLOWS I FIND LOOK HAPPY I NEED ONE W THE DEPRESSED LOOK THAT SHIBER HAS
17/04/2019,17:04:15,Eastern Daylight Time,solsticefayemz,"Wow, after Pep had jumped and screamed out his lungs. Man just looked depressed and had to removed his coat. Cruel cruel game."
17/04/2019,17:04:01,Eastern Daylight Time,talltom98,"I let football effect me so much, depressed out of my head now"
17/04/2019,17:03:55,Eastern Daylight Time,ltyard,depressed people m*sturbate every night
17/04/2019,17:03:55,Eastern Daylight Time,mckinnon_ebooks,I’m depressed.
17/04/2019,17:03:49,Eastern Daylight Time,papayatweets,how many times do i have to say al sabr w al allah today until sabr and allah find me
17/04/2019,17:03:49,Eastern Daylight Time,_cryotherapie_,#31# c’est le +33
17/04/2019,17:03:37,Eastern Daylight Time,jenoftheden,"She seemed pretty angry and depressed on her website, where she published her journal. It definitely was a cry for help, we do need to have some mental health care for people like her."
17/04/2019,17:03:30,Eastern Daylight Time,luksstnmtz,City will maybe be depressed after that loss that they can't focus on the league
17/04/2019,17:03:15,Eastern Daylight Time,el_angel_soy_yo,Ajax V Liverpool final 🤔 I think would be nice
17/04/2019,17:03:14,Eastern Daylight Time,uncle_dvd,Unless you grab a beer...
17/04/2019,17:03:07,Eastern Daylight Time,musathfc,"I was sat here thinking we bottled in I was so depressed but the unsung hero of the season LLORENTE has saved us, spurs are the only thing can make cry from happiness and sadness within 20 minuets"
17/04/2019,17:03:03,Eastern Daylight Time,spottedlaurier,maybe if they served smiley face french fries at the dining hall we wouldn't be depressed
17/04/2019,17:03:01,Eastern Daylight Time,depressiononion,"Alright universe, you better stop beating the shit out of me and all of my friends!!! 😡😡😡"
17/04/2019,17:03:01,Eastern Daylight Time,sithcast,My depression is depressed
17/04/2019,17:02:53,Eastern Daylight Time,chibibunny17,I’m always depressed what the fuck🥺
17/04/2019,17:02:48,Eastern Daylight Time,probablynotleo,Man City will be too depressed and going to therapy to win the league now. COYS
17/04/2019,17:02:42,Eastern Daylight Time,redhwnn,Anyone else get baree depressed after they finish a good series 😂😂
17/04/2019,17:02:39,Eastern Daylight Time,catspluscoffee,Being a depressed psych major is basically just having an over-detailed understanding of why you feel shitty.    You know /how/ you could help yourself but it's still just as hard.  https://twitter.com/sxrxh012/status/1118148752051773440 …
17/04/2019,17:02:37,Eastern Daylight Time,moreloveorg,"Trust that when they are anxious or depressed, they need care and support. Trust that when they are angry and yelling, they need your attention. ❤️ Trust your child to tell you what they need, not in a nicely packaged way that makes you feel good, but in…  http://bit.ly/2DeKHOf  pic.twitter.com/LbnMoXf3pf"
17/04/2019,17:02:36,Eastern Daylight Time,ussfdrt,nah more like  my day has been shit and im v depressed
17/04/2019,17:02:26,Eastern Daylight Time,jamesmeits,Everyone this is “Linkthehundo” if you ever lose to him just know his ugly ass looks like the grinch and he gets beat up by his roommate and is depressed af and ass at everything he touches  pic.twitter.com/03HUcoXHSB
17/04/2019,17:02:16,Eastern Daylight Time,itz_razaq,"I'm going home depressed, thinking. What if Spurs win this title? My God"
17/04/2019,17:02:10,Eastern Daylight Time,lumosnic,No need to make me depressed at 7am  https://twitter.com/thronesfacts/status/1118550464826494978 …
17/04/2019,17:02:03,Eastern Daylight Time,soleildiddle,I remember I went mute in the 8 the grade cause I was depressed and like how did I even do that
17/04/2019,17:02:02,Eastern Daylight Time,christianfox_,Soccer is truly the world’s most beautiful game
17/04/2019,17:01:59,Eastern Daylight Time,pacosomoza,Depressed
17/04/2019,17:01:57,Eastern Daylight Time,erickmuiruri_,Cold shower cause I’m depressed
17/04/2019,17:01:50,Eastern Daylight Time,anybody_getit,🤦🏽‍♂️ finna just go spend a dime so I won’t be depressed
17/04/2019,17:01:39,Eastern Daylight Time,xshad0wm00nx,You want me to guess so I’ll be wrong and depressed? Rain.
17/04/2019,17:01:33,Eastern Daylight Time,losing_game_,"I'm sorry for being so depressed sometimes guys. Some people deal with it differently, I'm the type that likes to tweet about it, I know I shouldn't but I do."
17/04/2019,17:01:31,Eastern Daylight Time,singularstigma,"people that aren’t depressed or suffering some form of mental illness don’t have thoughts of “am I depressed?” at least, that’s my line of thought. hope all goes well for you!"
